Order_ID,Order_Date,Customer_ID,Gender,Age,Customer_Segment,Membership_Type,State,City,Region,Product_Name,Brand,Quantity,Unit_Price,Unit_Cost,Discount_Percentage,Revenue,Cost,Profit,Profit_Margin,Payment_Method,Order_Status
ORD110763,2022-11-05,CUST6212,Female,52,Retail,Gold,Karnataka,Bengaluru,South,Smart Watch,Apple,1,20701,14290,20,16560.8,14290,2270.8,13.71,UPI,Returned
ORD110764,2022-01-03,CUST3019,Female,64,Small Business,Gold,Andhra Pradesh,Vijayawada,South,Water Purifier,Kent,4,61012,45510,0,244048,182040,62008,25.41,Debit Card,Cancelled
ORD110765,2021-04-06,CUST1668,Female,43,Premium,Gold,West Bengal,Kolkata,East,Earbuds,Apple,3,32298,26832,10,87204.6,80496,6708.6,7.69,Debit Card,Delivered
ORD110766,2025-10-14,CUST4217,Male,44,Retail,Gold,Karnataka,Bengaluru,South,Refrigerator,Whirlpool,4,23598,15859,15,80233.2,63436,16797.2,20.94,EMI,Delivered
ORD110767,2025-05-12,CUST4970,Male,53,Corporate,Platinum,Tamil Nadu,Chennai,South,Washing Machine,LG,2,82106,70324,15,139580.2,140648,-1067.8,-0.77,Net Banking,Delivered
ORD110768,2025-08-24,CUST3340,Female,27,Premium,Platinum,Maharashtra,Mumbai,West,Air Fryer,Philips,3,13769,10687,10,37176.3,32061,5115.3,13.76,EMI,Delivered
ORD110769,2023-07-08,CUST3504,Male,54,Small Business,Silver,Telangana,Hyderabad,South,Galaxy Phone,Samsung,5,15212,12450,10,68454,62250,6204,9.06,EMI,Delivered
ORD110770,2021-06-11,CUST6052,Female,29,Small Business,Gold,Gujarat,Ahmedabad,West,OLED TV,Sony,4,61400,49253,20,196480,197012,-532,-0.27,Credit Card,Delivered
ORD110771,2023-01-21,CUST4562,Female,64,Small Business,Gold,West Bengal,Kolkata,East,Printer,HP,3,13300,9158,0,39900,27474,12426,31.14,Net Banking,Delivered
ORD110772,2022-03-22,CUST9952,Female,53,Corporate,Platinum,Telangana,Hyderabad,South,Earbuds,Apple,1,33353,26369,20,26682.4,26369,313.4,1.17,Debit Card,Delivered
ORD110773,2023-09-23,CUST5618,Male,42,Small Business,Gold,Andhra Pradesh,Vijayawada,South,iPad,Apple,1,64080,54878,15,54468,54878,-410,-0.75,EMI,Delivered
ORD110774,2024-04-22,CUST8364,Female,23,Corporate,Silver,Andhra Pradesh,Vijayawada,South,Laptop,HP,3,37520,28744,5,106932,86232,20700,19.36,EMI,Delivered
ORD110775,2024-08-15,CUST7644,Female,41,Small Business,Gold,Delhi,New Delhi,North,Laptop,Dell,5,57497,49343,5,273110.75,246715,26395.75,9.66,UPI,Delivered
ORD110776,2025-01-14,CUST8314,Male,58,Small Business,Silver,Andhra Pradesh,Vijayawada,South,Smart TV,Samsung,4,54368,43135,20,173977.6,172540,1437.6,0.83,EMI,Returned
ORD110777,2025-12-23,CUST2094,Male,33,Corporate,Platinum,Gujarat,Ahmedabad,West,Water Purifier,Kent,5,45070,37033,0,225350,185165,40185,17.83,EMI,Delivered
ORD110778,2023-01-18,CUST3547,Male,65,Retail,Gold,Delhi,New Delhi,North,Microwave,Panasonic,3,84231,62236,20,202154.4,186708,15446.4,7.64,UPI,Delivered
ORD110779,2024-10-05,CUST3259,Female,23,Premium,Platinum,Gujarat,Ahmedabad,West,Tablet,Samsung,4,34874,25039,0,139496,100156,39340,28.2,Debit Card,Returned
ORD110780,2021-01-29,CUST6117,Female,32,Retail,Gold,Maharashtra,Mumbai,West,Soundbar,JBL,3,72982,61601,0,218946,184803,34143,15.59,Debit Card,Delivered
ORD110781,2024-03-23,CUST8598,Male,28,Corporate,Silver,Maharashtra,Mumbai,West,Vacuum Cleaner,Dyson,3,15614,13087,5,44499.9,39261,5238.9,11.77,Debit Card,Delivered
ORD110782,2025-05-16,CUST7204,Female,34,Retail,Platinum,Telangana,Hyderabad,South,Laptop,Lenovo,3,15695,10792,20,37668,32376,5292,14.05,Net Banking,Delivered
ORD110783,2021-07-31,CUST5789,Female,32,Corporate,Gold,West Bengal,Kolkata,East,Smart Watch,Samsung,5,18205,15993,15,77371.25,79965,-2593.75,-3.35,Net Banking,Delivered
ORD110784,2025-01-01,CUST6944,Female,23,Retail,Platinum,Delhi,New Delhi,North,MacBook,Apple,2,56127,37819,0,112254,75638,36616,32.62,Debit Card,Delivered
ORD110785,2022-08-22,CUST1025,Female,28,Premium,Gold,Karnataka,Bengaluru,South,Smart Watch,Samsung,1,34792,25865,10,31312.8,25865,5447.8,17.4,Debit Card,Returned
ORD110786,2024-07-13,CUST9495,Male,58,Corporate,Gold,Karnataka,Bengaluru,South,Earbuds,Samsung,1,5066,3945,5,4812.7,3945,867.7,18.03,Net Banking,Delivered
ORD110787,2024-07-22,CUST9863,Male,36,Retail,Silver,Delhi,New Delhi,North,Smart TV,LG,5,25825,17162,5,122668.75,85810,36858.75,30.05,Debit Card,Delivered
ORD110788,2023-12-13,CUST4827,Female,39,Premium,Gold,Telangana,Hyderabad,South,OnePlus Phone,OnePlus,2,40670,35688,0,81340,71376,9964,12.25,Net Banking,Delivered
ORD110789,2023-03-19,CUST4202,Male,51,Small Business,Silver,Gujarat,Ahmedabad,West,Printer,HP,5,36373,31222,0,181865,156110,25755,14.16,Debit Card,Returned
ORD110790,2023-06-25,CUST1030,Male,51,Corporate,Gold,Gujarat,Ahmedabad,West,Laptop,Dell,2,34066,27357,0,68132,54714,13418,19.69,Net Banking,Delivered
ORD110791,2022-10-16,CUST8739,Male,51,Retail,Silver,West Bengal,Kolkata,East,Laptop,HP,4,11947,8774,20,38230.4,35096,3134.4,8.2,Debit Card,Delivered
ORD110792,2022-08-29,CUST8232,Female,34,Retail,Platinum,Delhi,New Delhi,North,Refrigerator,LG,1,38986,26795,10,35087.4,26795,8292.4,23.63,Net Banking,Delivered
ORD110793,2025-02-20,CUST2228,Female,42,Corporate,Platinum,Gujarat,Ahmedabad,West,Monitor,Dell,5,13073,11282,0,65365,56410,8955,13.7,EMI,Delivered
ORD110794,2023-08-09,CUST5607,Female,52,Corporate,Gold,West Bengal,Kolkata,East,Water Purifier,Kent,3,27986,20347,10,75562.2,61041,14521.2,19.22,Debit Card,Delivered
ORD110795,2021-07-21,CUST7652,Female,22,Retail,Gold,West Bengal,Kolkata,East,Water Purifier,Kent,1,69372,51426,0,69372,51426,17946,25.87,Net Banking,Delivered
ORD110796,2024-02-18,CUST7449,Female,31,Retail,Platinum,West Bengal,Kolkata,East,Laptop,HP,1,78055,61430,5,74152.25,61430,12722.25,17.16,EMI,Delivered
ORD110797,2021-06-26,CUST3072,Male,47,Retail,Gold,Gujarat,Ahmedabad,West,Washing Machine,LG,1,46929,40096,5,44582.55,40096,4486.55,10.06,EMI,Delivered
ORD110798,2024-07-29,CUST8517,Female,41,Premium,Platinum,Telangana,Hyderabad,South,Air Fryer,Philips,4,22879,15351,20,73212.8,61404,11808.8,16.13,Credit Card,Delivered
ORD110799,2025-01-29,CUST4392,Male,42,Retail,Silver,Tamil Nadu,Chennai,South,Earbuds,Apple,2,24372,19639,20,38995.2,39278,-282.8,-0.73,EMI,Delivered
ORD110800,2025-03-07,CUST3851,Male,18,Corporate,Gold,Telangana,Hyderabad,South,Earbuds,Samsung,4,32514,27128,10,117050.4,108512,8538.4,7.29,Credit Card,Delivered
ORD110801,2022-03-08,CUST5266,Male,45,Small Business,Platinum,Karnataka,Bengaluru,South,Washing Machine,LG,2,84129,56865,15,143019.3,113730,29289.3,20.48,UPI,Delivered
ORD110802,2021-06-06,CUST5771,Female,43,Small Business,Platinum,West Bengal,Kolkata,East,Refrigerator,LG,5,35741,28720,10,160834.5,143600,17234.5,10.72,EMI,Delivered
ORD110803,2023-05-17,CUST4581,Female,65,Small Business,Platinum,Tamil Nadu,Chennai,South,OnePlus Phone,OnePlus,4,48202,32020,15,163886.8,128080,35806.8,21.85,Debit Card,Delivered
ORD110804,2022-09-07,CUST7465,Male,22,Premium,Platinum,Delhi,New Delhi,North,iPhone,Apple,3,50595,34701,20,121428,104103,17325,14.27,UPI,Delivered
ORD110805,2024-02-26,CUST2629,Male,55,Small Business,Gold,Telangana,Hyderabad,South,Air Conditioner,Daikin,1,72196,60307,15,61366.6,60307,1059.6,1.73,Net Banking,Delivered
ORD110806,2025-08-08,CUST4446,Male,37,Corporate,Silver,Gujarat,Ahmedabad,West,Earbuds,Samsung,4,68033,58648,0,272132,234592,37540,13.79,EMI,Delivered
ORD110807,2022-05-31,CUST3124,Male,24,Small Business,Platinum,Delhi,New Delhi,North,Vacuum Cleaner,Dyson,3,74897,60352,20,179752.8,181056,-1303.2,-0.72,EMI,Delivered
ORD110808,2024-11-21,CUST1592,Female,55,Retail,Gold,Andhra Pradesh,Vijayawada,South,Soundbar,JBL,1,76364,51869,15,64909.4,51869,13040.4,20.09,Debit Card,Delivered
ORD110809,2021-01-12,CUST2995,Male,44,Premium,Platinum,Karnataka,Bengaluru,South,Galaxy Phone,Samsung,3,42832,34816,5,122071.2,104448,17623.2,14.44,Net Banking,Delivered
ORD110810,2025-01-29,CUST9181,Female,37,Corporate,Silver,Tamil Nadu,Chennai,South,Water Purifier,Kent,1,5163,3360,10,4646.7,3360,1286.7,27.69,EMI,Delivered
ORD110811,2025-07-13,CUST3418,Female,45,Retail,Silver,Telangana,Hyderabad,South,MacBook,Apple,5,87217,70325,0,436085,351625,84460,19.37,EMI,Delivered
ORD110812,2021-04-01,CUST9966,Male,59,Small Business,Gold,Maharashtra,Mumbai,West,Laptop,HP,5,74979,53852,20,299916,269260,30656,10.22,Net Banking,Delivered
ORD110813,2023-12-15,CUST3559,Female,64,Retail,Platinum,Andhra Pradesh,Vijayawada,South,Smart Watch,Apple,2,17484,12774,5,33219.6,25548,7671.6,23.09,Net Banking,Delivered
ORD110814,2023-07-21,CUST6764,Male,25,Premium,Gold,West Bengal,Kolkata,East,Refrigerator,LG,3,24092,20614,0,72276,61842,10434,14.44,Credit Card,Delivered
ORD110815,2025-05-30,CUST8892,Male,20,Corporate,Gold,West Bengal,Kolkata,East,Bluetooth Speaker,JBL,1,54485,40709,5,51760.75,40709,11051.75,21.35,Credit Card,Delivered
ORD110816,2023-05-13,CUST7638,Male,48,Corporate,Silver,West Bengal,Kolkata,East,Laptop,Dell,1,61725,48127,20,49380,48127,1253,2.54,EMI,Delivered
ORD110817,2021-06-19,CUST7570,Female,44,Corporate,Silver,Tamil Nadu,Chennai,South,Tablet,Samsung,1,71022,50805,20,56817.6,50805,6012.6,10.58,EMI,Cancelled
ORD110818,2025-06-14,CUST2856,Male,58,Retail,Silver,Karnataka,Bengaluru,South,Tablet,Samsung,5,19409,15799,0,97045,78995,18050,18.6,Net Banking,Delivered
ORD110819,2024-04-10,CUST9365,Female,25,Premium,Platinum,Tamil Nadu,Chennai,South,OnePlus Phone,OnePlus,3,22892,18547,20,54940.8,55641,-700.2,-1.27,Debit Card,Delivered
ORD110820,2024-11-07,CUST5627,Male,44,Small Business,Gold,Tamil Nadu,Chennai,South,Earbuds,Samsung,3,71700,53319,15,182835,159957,22878,12.51,UPI,Delivered
ORD110821,2021-03-31,CUST7278,Female,50,Premium,Platinum,Maharashtra,Mumbai,West,Smart Watch,Samsung,3,39677,31420,5,113079.45,94260,18819.45,16.64,EMI,Returned
ORD110822,2023-11-04,CUST2663,Male,29,Retail,Silver,Maharashtra,Mumbai,West,iPhone,Apple,1,68870,46521,20,55096,46521,8575,15.56,EMI,Delivered
ORD110823,2025-04-23,CUST3571,Male,29,Corporate,Silver,Telangana,Hyderabad,South,Galaxy Phone,Samsung,5,46158,37793,10,207711,188965,18746,9.03,EMI,Delivered
ORD110824,2022-08-20,CUST2032,Female,59,Small Business,Platinum,West Bengal,Kolkata,East,iPhone,Apple,5,47404,31997,0,237020,159985,77035,32.5,Credit Card,Returned
ORD110825,2023-10-11,CUST5238,Male,26,Small Business,Platinum,Telangana,Hyderabad,South,Air Fryer,Philips,5,11764,8999,20,47056,44995,2061,4.38,Credit Card,Delivered
ORD110826,2024-01-11,CUST1825,Female,46,Corporate,Platinum,Telangana,Hyderabad,South,Gaming Console,Sony,2,66596,54923,20,106553.6,109846,-3292.4,-3.09,Credit Card,Delivered
ORD110827,2022-03-09,CUST1536,Male,21,Retail,Platinum,West Bengal,Kolkata,East,Air Conditioner,Voltas,3,6336,5276,10,17107.2,15828,1279.2,7.48,Debit Card,Delivered
ORD110828,2021-01-15,CUST1222,Female,36,Retail,Gold,Telangana,Hyderabad,South,Smart TV,Samsung,5,66327,49551,20,265308,247755,17553,6.62,UPI,Delivered
ORD110829,2023-04-06,CUST4612,Female,38,Corporate,Gold,Tamil Nadu,Chennai,South,Microwave,Panasonic,2,84028,71239,0,168056,142478,25578,15.22,EMI,Delivered
ORD110830,2024-04-25,CUST4709,Female,39,Retail,Gold,Andhra Pradesh,Vijayawada,South,Laptop,HP,2,71716,52836,0,143432,105672,37760,26.33,UPI,Delivered
ORD110831,2022-04-02,CUST2543,Female,31,Premium,Platinum,Tamil Nadu,Chennai,South,Laptop,Lenovo,4,52207,45547,5,198386.6,182188,16198.6,8.17,EMI,Delivered
ORD110832,2023-09-11,CUST6276,Female,49,Retail,Silver,Maharashtra,Mumbai,West,Laptop,Dell,1,38798,33291,5,36858.1,33291,3567.1,9.68,Debit Card,Delivered
ORD110833,2023-01-12,CUST8675,Male,50,Small Business,Gold,Delhi,New Delhi,North,Bluetooth Speaker,JBL,4,85515,62597,15,290751,250388,40363,13.88,EMI,Delivered
ORD110834,2024-12-19,CUST1737,Female,53,Small Business,Platinum,Andhra Pradesh,Vijayawada,South,iPad,Apple,5,20718,14310,0,103590,71550,32040,30.93,UPI,Delivered
ORD110835,2021-11-27,CUST3879,Male,58,Corporate,Silver,Andhra Pradesh,Vijayawada,South,Soundbar,JBL,3,20492,15072,0,61476,45216,16260,26.45,Credit Card,Delivered
ORD110836,2024-12-28,CUST9900,Female,36,Premium,Gold,Telangana,Hyderabad,South,Smart TV,LG,3,53426,43537,5,152264.1,130611,21653.1,14.22,Debit Card,Delivered
ORD110837,2024-04-01,CUST5508,Female,21,Corporate,Silver,Karnataka,Bengaluru,South,Galaxy Phone,Samsung,1,20671,13774,10,18603.9,13774,4829.9,25.96,UPI,Delivered
ORD110838,2025-06-11,CUST5737,Female,56,Small Business,Gold,Andhra Pradesh,Vijayawada,South,Smart Watch,Apple,2,53899,43970,20,86238.4,87940,-1701.6,-1.97,Net Banking,Cancelled
ORD110839,2021-08-22,CUST8335,Male,64,Corporate,Gold,Andhra Pradesh,Vijayawada,South,Smart TV,LG,3,26749,18670,5,76234.65,56010,20224.65,26.53,Debit Card,Delivered
ORD110840,2024-01-08,CUST8826,Male,40,Premium,Platinum,Karnataka,Bengaluru,South,Smart Watch,Apple,2,49246,42171,20,78793.6,84342,-5548.4,-7.04,Net Banking,Delivered
ORD110841,2021-04-16,CUST1959,Male,51,Small Business,Silver,Maharashtra,Mumbai,West,Earbuds,Apple,5,86264,74319,10,388188,371595,16593,4.27,UPI,Returned
ORD110842,2025-04-11,CUST4977,Male,22,Small Business,Gold,Andhra Pradesh,Vijayawada,South,Washing Machine,LG,2,27975,23568,5,53152.5,47136,6016.5,11.32,Debit Card,Delivered
ORD110843,2025-09-02,CUST8241,Female,36,Premium,Platinum,West Bengal,Kolkata,East,Smart Watch,Apple,4,32214,23475,15,109527.6,93900,15627.6,14.27,UPI,Delivered
ORD110844,2021-06-12,CUST5515,Male,19,Corporate,Gold,Delhi,New Delhi,North,Printer,HP,2,29434,21407,5,55924.6,42814,13110.6,23.44,EMI,Delivered
ORD110845,2022-06-18,CUST6200,Male,59,Premium,Silver,Maharashtra,Mumbai,West,Laptop,Lenovo,1,73500,55623,15,62475,55623,6852,10.97,EMI,Delivered
ORD110846,2021-04-16,CUST9186,Male,28,Retail,Gold,Gujarat,Ahmedabad,West,Printer,HP,5,8923,5890,10,40153.5,29450,10703.5,26.66,Debit Card,Returned
ORD110847,2024-09-20,CUST3893,Female,19,Retail,Platinum,Andhra Pradesh,Vijayawada,South,Smart TV,Samsung,4,89940,77472,20,287808,309888,-22080,-7.67,Debit Card,Delivered
ORD110848,2025-05-02,CUST8876,Male,47,Small Business,Platinum,Karnataka,Bengaluru,South,Refrigerator,LG,5,43876,37475,20,175504,187375,-11871,-6.76,Net Banking,Delivered
ORD110849,2021-08-18,CUST4441,Male,47,Corporate,Gold,Tamil Nadu,Chennai,South,Bluetooth Speaker,JBL,2,85991,64547,15,146184.7,129094,17090.7,11.69,Net Banking,Delivered
ORD110850,2024-01-05,CUST3957,Female,58,Corporate,Platinum,Tamil Nadu,Chennai,South,Refrigerator,LG,1,88874,68774,10,79986.6,68774,11212.6,14.02,Debit Card,Delivered
ORD110851,2023-02-09,CUST1302,Male,63,Small Business,Silver,Telangana,Hyderabad,South,Smart TV,LG,3,87540,69133,20,210096,207399,2697,1.28,UPI,Delivered
ORD110852,2024-08-02,CUST9498,Male,19,Retail,Platinum,Andhra Pradesh,Vijayawada,South,Microwave,Panasonic,3,11795,9616,0,35385,28848,6537,18.47,Net Banking,Delivered
ORD110853,2023-10-06,CUST1504,Male,28,Retail,Gold,Tamil Nadu,Chennai,South,Water Purifier,Kent,1,24173,18652,20,19338.4,18652,686.4,3.55,Net Banking,Delivered
ORD110854,2022-07-11,CUST6476,Female,34,Small Business,Silver,Gujarat,Ahmedabad,West,Monitor,Dell,5,28896,23725,10,130032,118625,11407,8.77,Debit Card,Delivered
ORD110855,2025-12-28,CUST6372,Female,30,Retail,Platinum,Maharashtra,Mumbai,West,Smart Watch,Samsung,5,4318,3477,5,20510.5,17385,3125.5,15.24,Debit Card,Delivered
ORD110856,2023-10-13,CUST4325,Female,40,Small Business,Platinum,Gujarat,Ahmedabad,West,Gaming Console,Sony,1,24733,17690,5,23496.35,17690,5806.35,24.71,Debit Card,Delivered
ORD110857,2021-11-16,CUST9137,Female,23,Premium,Silver,Andhra Pradesh,Vijayawada,South,Air Fryer,Philips,3,77386,52051,0,232158,156153,76005,32.74,Debit Card,Delivered
ORD110858,2025-09-28,CUST2146,Female,29,Corporate,Platinum,Gujarat,Ahmedabad,West,Bluetooth Speaker,JBL,2,5187,3684,0,10374,7368,3006,28.98,Debit Card,Cancelled
ORD110859,2022-05-08,CUST5467,Male,24,Premium,Gold,Maharashtra,Mumbai,West,Printer,HP,4,18338,13202,20,58681.6,52808,5873.6,10.01,UPI,Delivered
ORD110860,2022-06-13,CUST5894,Male,30,Small Business,Platinum,West Bengal,Kolkata,East,Printer,HP,4,51189,33778,0,204756,135112,69644,34.01,Debit Card,Delivered
ORD110861,2022-05-19,CUST1837,Female,34,Premium,Platinum,Gujarat,Ahmedabad,West,Gaming Console,Sony,3,62786,52504,15,160104.3,157512,2592.3,1.62,Net Banking,Delivered
ORD110862,2024-03-21,CUST4274,Male,25,Small Business,Silver,Karnataka,Bengaluru,South,Washing Machine,LG,5,14192,9916,10,63864,49580,14284,22.37,EMI,Delivered
ORD110863,2025-10-12,CUST3138,Male,41,Premium,Platinum,Tamil Nadu,Chennai,South,Vacuum Cleaner,Dyson,1,8424,6100,0,8424,6100,2324,27.59,Debit Card,Delivered
ORD110864,2021-04-27,CUST3650,Female,23,Retail,Silver,Telangana,Hyderabad,South,OnePlus Phone,OnePlus,2,74147,60078,15,126049.9,120156,5893.9,4.68,Credit Card,Delivered
ORD110865,2022-05-22,CUST6328,Female,56,Corporate,Silver,Tamil Nadu,Chennai,South,OnePlus Phone,OnePlus,1,24379,16443,15,20722.15,16443,4279.15,20.65,Debit Card,Delivered
ORD110866,2022-04-29,CUST3767,Male,20,Retail,Platinum,West Bengal,Kolkata,East,Bluetooth Speaker,JBL,3,42767,36763,20,102640.8,110289,-7648.2,-7.45,Debit Card,Delivered
ORD110867,2021-01-02,CUST6703,Male,28,Corporate,Silver,Telangana,Hyderabad,South,Tablet,Samsung,1,86622,62487,0,86622,62487,24135,27.86,Debit Card,Cancelled
ORD110868,2021-06-14,CUST2857,Male,29,Retail,Platinum,West Bengal,Kolkata,East,Printer,HP,4,45931,38350,20,146979.2,153400,-6420.8,-4.37,Debit Card,Delivered
ORD110869,2022-06-07,CUST9904,Male,49,Premium,Silver,Andhra Pradesh,Vijayawada,South,Refrigerator,LG,4,44482,29666,5,169031.6,118664,50367.6,29.8,UPI,Delivered
ORD110870,2023-12-08,CUST4471,Male,40,Retail,Silver,Delhi,New Delhi,North,Smart Watch,Apple,4,73266,61700,5,278410.8,246800,31610.8,11.35,Debit Card,Delivered
ORD110871,2025-06-10,CUST4934,Male,36,Premium,Silver,Karnataka,Bengaluru,South,Tablet,Samsung,5,65837,47852,5,312725.75,239260,73465.75,23.49,Debit Card,Delivered
ORD110872,2022-12-18,CUST5893,Male,28,Premium,Silver,Gujarat,Ahmedabad,West,iPad,Apple,2,89827,76349,20,143723.2,152698,-8974.8,-6.24,Credit Card,Delivered
ORD110873,2021-08-31,CUST6750,Male,44,Retail,Silver,Andhra Pradesh,Vijayawada,South,Vacuum Cleaner,Dyson,5,39266,31468,0,196330,157340,38990,19.86,Debit Card,Delivered
ORD110874,2022-05-04,CUST3431,Female,58,Small Business,Silver,Tamil Nadu,Chennai,South,Water Purifier,Kent,5,60378,42674,15,256606.5,213370,43236.5,16.85,UPI,Delivered
ORD110875,2023-08-10,CUST4856,Female,24,Premium,Gold,West Bengal,Kolkata,East,Soundbar,JBL,2,30230,24785,10,54414,49570,4844,8.9,UPI,Delivered
ORD110876,2023-07-07,CUST4446,Female,60,Premium,Silver,Andhra Pradesh,Vijayawada,South,Laptop,Dell,3,84718,73948,10,228738.6,221844,6894.6,3.01,UPI,Delivered
ORD110877,2024-10-15,CUST5780,Male,41,Premium,Gold,Tamil Nadu,Chennai,South,Earbuds,Samsung,5,16682,14156,15,70898.5,70780,118.5,0.17,UPI,Delivered
ORD110878,2025-02-06,CUST6472,Female,57,Retail,Silver,Maharashtra,Mumbai,West,Smart Watch,Apple,5,84454,62139,15,358929.5,310695,48234.5,13.44,Net Banking,Delivered
ORD110879,2024-01-29,CUST2165,Male,33,Small Business,Silver,Telangana,Hyderabad,South,Refrigerator,Whirlpool,5,16855,11500,5,80061.25,57500,22561.25,28.18,UPI,Delivered
ORD110880,2023-03-27,CUST4495,Female,20,Corporate,Silver,Delhi,New Delhi,North,MacBook,Apple,1,57749,39273,15,49086.65,39273,9813.65,19.99,Credit Card,Delivered
ORD110881,2025-03-27,CUST7395,Male,46,Corporate,Platinum,Andhra Pradesh,Vijayawada,South,Water Purifier,Kent,1,59880,51581,15,50898,51581,-683,-1.34,EMI,Delivered
ORD110882,2023-12-24,CUST2951,Female,20,Retail,Platinum,Telangana,Hyderabad,South,Smart TV,LG,3,48508,41845,10,130971.6,125535,5436.6,4.15,EMI,Delivered
ORD110883,2025-02-04,CUST2966,Female,58,Small Business,Platinum,Karnataka,Bengaluru,South,Smart TV,Samsung,4,44190,30240,20,141408,120960,20448,14.46,EMI,Delivered
ORD110884,2023-01-03,CUST4340,Male,27,Premium,Silver,Gujarat,Ahmedabad,West,Washing Machine,LG,3,24365,19480,10,65785.5,58440,7345.5,11.17,Net Banking,Cancelled
ORD110885,2022-12-15,CUST3019,Male,49,Corporate,Platinum,West Bengal,Kolkata,East,Air Conditioner,Voltas,2,77675,58093,5,147582.5,116186,31396.5,21.27,EMI,Delivered
ORD110886,2023-06-10,CUST5483,Female,35,Retail,Platinum,Gujarat,Ahmedabad,West,Laptop,Lenovo,1,50522,35491,10,45469.8,35491,9978.8,21.95,EMI,Delivered
ORD110887,2025-07-30,CUST1365,Female,33,Retail,Platinum,West Bengal,Kolkata,East,Refrigerator,LG,1,36814,25347,10,33132.6,25347,7785.6,23.5,UPI,Delivered
ORD110888,2023-01-11,CUST3441,Female,27,Corporate,Silver,Delhi,New Delhi,North,OnePlus Phone,OnePlus,4,54091,39265,15,183909.4,157060,26849.4,14.6,Credit Card,Cancelled
ORD110889,2022-03-24,CUST1286,Male,57,Corporate,Gold,Delhi,New Delhi,North,Bluetooth Speaker,JBL,3,49515,34162,15,126263.25,102486,23777.25,18.83,Net Banking,Delivered
ORD110890,2022-06-28,CUST1956,Male,58,Corporate,Platinum,West Bengal,Kolkata,East,Monitor,Dell,2,51152,42222,10,92073.6,84444,7629.6,8.29,Net Banking,Delivered
ORD110891,2023-01-01,CUST8709,Female,32,Small Business,Silver,Tamil Nadu,Chennai,South,Washing Machine,LG,1,3700,2462,15,3145,2462,683,21.72,Net Banking,Delivered
ORD110892,2023-07-12,CUST6054,Male,26,Small Business,Gold,Tamil Nadu,Chennai,South,Galaxy Phone,Samsung,3,74479,56070,0,223437,168210,55227,24.72,Credit Card,Delivered
ORD110893,2021-01-26,CUST9676,Female,56,Corporate,Platinum,Maharashtra,Mumbai,West,Printer,HP,3,85979,70746,15,219246.45,212238,7008.45,3.2,Credit Card,Delivered
ORD110894,2025-10-10,CUST4325,Male,18,Retail,Silver,Gujarat,Ahmedabad,West,Smart Watch,Samsung,1,7446,5531,20,5956.8,5531,425.8,7.15,Credit Card,Delivered
ORD110895,2022-01-24,CUST7252,Female,47,Small Business,Gold,West Bengal,Kolkata,East,Air Conditioner,Voltas,4,27268,20694,0,109072,82776,26296,24.11,EMI,Delivered
ORD110896,2025-03-05,CUST4248,Female,64,Premium,Gold,Maharashtra,Mumbai,West,Air Conditioner,Daikin,4,44474,38417,0,177896,153668,24228,13.62,Debit Card,Delivered
ORD110897,2021-05-14,CUST9415,Male,34,Corporate,Platinum,Karnataka,Bengaluru,South,Earbuds,Apple,3,5683,4745,15,14491.65,14235,256.65,1.77,EMI,Delivered
ORD110898,2021-03-27,CUST9777,Male,52,Retail,Gold,Delhi,New Delhi,North,Vacuum Cleaner,Dyson,3,76736,61228,20,184166.4,183684,482.4,0.26,EMI,Delivered
